"latitude","longitude","name","stn"
"47.167","115.633","MATAD","443140"
"45.9","115.367","ERDENETSAGAAN","443170"
"44.617","98.7","AMARBUYANTAYN","443290"
"45.767","106.283","MANDALGOBI","443410"
"44.417","105.317","TSOGT-OVOO","443470"
"45.733","112.367","BAYANDELGER","443520"
"44.9","110.117","SAINSHAND","443540"
"43.583","104.417","DALANZADGAD","443730"
"42.9","100.217","SHINE USA","443740"
"43.2","107.167","HANBOGD","443850"
"22.317","114.167","KOWLOON","450040"
"22.3","114.167","HONG KONG OBSERVATO","450050"
"22.317","113.917","HONG KONG INTERNATI","450070"
"22.15","113.6","TAIPA GRANDE","450110"
"25.083","121.217","CHIANG KAI SHEK","466860"
"26.167","119.933","MAZU (=588490)","466890"
"25.033","121.517","TAIBEI (=589680)","466920"
"25.15","121.8","CHILUNG","466940"
"25.633","122.067","PENGJIA YU(=589740)","466950"
"25.067","121.55","SUNGSHAN/TAIPEI","466960"
"25.067","121.233","TAOYUAN AB (=589650","466970"
"23.983","121.6","HUA-LIEN CITY","466990"
"24.6","121.85","SUAO MET STATION","467060"
"24.75","121.783","ILAN CITY","467080"
"23.267","119.667","DONGSHI","467300"
"23.583","119.617","MAKUNG AB (=593450)","467340"
"23.5","119.5","PENGHU ISLANDS","467350"
"24.433","118.367","CHINMEM/SHATOU(AFB)","467360"
"22.583","120.35","KAOHSIUNG INTL ARPT","467400"
"23","120.217","TAINAN (=593580)","467410"
"10.383","114.367","BOGUS TAIWANESE","467425"
"22.95","120.2","TAINAN (TW-AFB)","467430"
"22.633","120.283","KAOHSIUNG","467440"
"22.783","120.267","KANGSHAN (TW-AFB)","467450"
"23.467","120.383","CHIAYI (TW-AFB)","467460"
"23.5","120.45","CHIAYI","467480"
"24.15","120.683","TAICHUNG (=591580)","467490"
"22.683","120.467","PINGTUNG SOUTH(AFB)","467500"
"24.183","120.65","TAICHUNG (TW-AFB)","467510"
"21.933","120.833","HENGCHUN","467520"
"23.517","120.8","MOUNT ALISAN","467530"
"22.35","120.9","DAWU","467540"
"23.483","120.95","MOUNT MORRISON","467550"
"24.817","120.933","HSINCHU (TW-AFB)","467560"
"24.833","120","HSINCHU CITY","467570"
"22.7","120.483","PINGTUNG NORTH(AFB)","467580"
"22","120.75","HENGCHUN (=595590)","467590"
"22.8","121.183","CHIHHANG (TW-AFB)","467600"
"23.1","121.367","CHENG-KUNG","467610"
"22.033","121.55","LAN YU (=595670)","467620"
"24.033","121.617","HULIEN AB (=593620)","467630"
"24.75","121.767","ILAN","467640"
"23.883","120.85","JOYUTANG","467650"
"22.75","121.15","TAIDONG (=595620)","467660"
"24.867","121.233","LUNG TAN(TAFB)","467690"
"24.267","120.617","WUCHIA OBSERVATORY","467700"
"22.417","120.55","CHIA TUNG","467720"
"24.25","120.517","WU-CHI OBSERVATORY","467770"
"22.683","121.5","LU-TAO","467800"
"20.667","116.717","DONGSHA (=597920)","468100"
"42.317","130.4","SENBONG","470030"
"41.817","128.3","SAMJIYON","470050"
"41.783","129.817","CHONGJIN","470080"
"40.967","126.6","KANGGYE","470200"
"40.667","129.199","KIMCHAEK","470250"
"40.45","124.933","SUPUNG","470280"
"19.933","110.45","MEILAN","470311"
"38.283","114.683","ZHENGDING","470312"
"40.1","124.383","SINUIJU","470350"
"40.167","126.25","HUICHON","470390"
"39.933","127.55","HAMHEUNG","470410"
"40.033","128.183","SINPO","470460"
"39.617","125.65","ANJU","470500"
"39.217","126.65","YANGDOK","470520"
"39.183","127.433","WONSAN","470550"
"39.033","125.783","PYONGYANG","470580"
"38.717","125.383","NAMPO","470600"
"38.733","128.183","CHANGJON","470610"
"38.517","125.767","SARIWON","470650"
"38.5","126.533","SINGYE","470670"
"38.15","124.883","RYONGYON","470680"
"38.033","125.7","HAEJU","470690"
"37.967","126.567","KAESONG","470700"
"38.417","127.283","PYONGGANG","470750"
"38.25","128.567","SOKCHO","470900"
"38.067","128.667","YANGYANG INTL AIRPO","470920"
"38.15","127.3","CHEORWON","470950"
"37.9","127.067","DONGDUCHEON","470980"
"37.883","126.767","MUNSAN","470990"
"37.683","128.767","DAEGWALLYEONG","471000"
"37.9","127.733","CHUNCHEON","471010"
"37.967","124.633","BAENGNYEONGDO","471020"
"38.2","127.55","TAESONG-SAN","471025"
"37.933","124.667","BAENGNYEONGDO AB","471030"
"37.75","128.9","GANGNEUNG","471050"
"37.5","129.133","DONGHAE RADAR","471060"
"37.717","127.1","H 207 HELIPORT","471064"
"37.783","126.85","STANTON/SIN-SAN-NI","471065"
"37.917","127.05","CAMP CASEY/TONGDUCH","471066"
"37.75","128.949","GANGNEUNG AB","471070"
"38.467","128.467","KEO JIN","471074"
"37.567","126.967","SEOUL","471080"
"36.7","126.483","SEOSAN AB","471087"
"37.567","126.783","GIMPO INTL AIRPORT","471100"
"37.433","127.117","SEOUL AB","471110"
"37.467","126.633","INCHEON","471120"
"37.467","126.433","INCHEON INTL AIRPOR","471130"
"37.467","126.45","INCHEON INTL","471131"
"37.333","127.95","WONJU","471140"
"37.483","130.9","ULLEUNGDO","471150"
"37.5","126.933","SEOUL (KOR-AF HQ)","471170"
"37.433","127.95","WONJU AB","471180"
"37.267","126.983","SUWON","471190"
"37.25","127","SUWON AB","471200"
"37.183","128.467","YEONGWOL","471210"
"37.1","127.033","OSAN AB","471220"
"37.1","128.9","KOTAR RANGE","471223"
"36.55","127.5","SONGMU AB","471240"
"37.033","127.883","CHEONGWON AB","471250"
"36.933","126.45","SEOSAN AB","471260"
"36.967","127.033","PYONGTAEK (A-511)","471270"
"36.717","127.5","CHEONGJU INTL AIRPO","471280"
"36.767","126.5","SEOSAN","471290"
"36.983","129.417","ULJIN","471300"
"36.633","127.45","CHEONGJU","471310"
"36.517","126.317","KOREA BAPMON STATIO","471320"
"36.367","127.367","DAEJEON","471330"
"36.633","128.35","YECHEON AB","471340"
"36.217","128","CHUPUNGNYEONG","471350"
"36.567","128.717","ANDONG","471360"
"36.4","128.15","SANGJU","471370"
"36.033","129.383","POHANG","471380"
"35.983","129.417","POHANG AB","471390"
"36","126.767","GUNSAN","471400"
"35.9","126.617","KUNSAN (US/KOR-AFB)","471410"
"35.9","128.667","DAEGU INTL AIRPORT","471420"
"35.883","128.616","DAEGU","471430"
"35.817","127.15","JEONJU","471460"
"35.55","129.317","ULSAN","471520"
"35.183","128.933","GIMHAE INTL AIRPORT","471530"
"35.167","129.133","PUSAN AST - ROK K-9","471540"
"35.183","128.567","MASAN","471550"
"35.167","126.9","GWANGJU","471560"
"35.133","128.7","CHINHAE (KOR-ARMY)","471571"
"35.117","126.817","GWANGJU AB","471580"
"35.1","129.032","BUSAN","471590"
"35.083","128.083","SACHON (KOR-AFB)","471610"
"34.85","128.433","TONGYEONG","471620"
"34.817","126.383","MOKPO","471650"
"34.733","127.75","YEOSU","471680"
"34.683","125.45","HEUKSANDO","471690"
"34.4","126.7","WANDO","471700"
"34.467","126.333","JINDO RADAR","471750"
"33.517","126.5","JEJU INTL AIRPORT","471820"
"33.517","126.533","JEJU","471840"
"33.283","126.167","CHEJU","471850"
"33.2","126.267","MOESULPO AB","471870"
"33.25","126.567","SEOGWIPO","471890"
"35.2","128.116","JINJU","471920"
"42.067","139.45","OKUSHIRI ISLAND","472185"
"45.417","141.683","WAKKANAI","474010"
"44.933","142.583","KITAMIESASHI","474020"
"44.367","141.7","HABORO","474040"
"44.583","142.967","OMU","474050"
"43.95","141.633","RUMOI","474060"
"43.767","142.367","ASAHIKAWA","474070"
"44.017","144.283","ABASHIRI","474090"
"43.183","141.017","OTARU","474110"
"43.067","141.333","SAPPORO","474120"
"43.217","141.783","IWAMIZAWA","474130"
"42.917","143.217","OBIHIRO","474170"
"42.983","144.383","KUSHIRO","474180"
"43.333","145.583","NEMURO","474200"
"42.8","140.217","SUTTSU","474210"
"42.317","140.983","MURORAN","474230"
"42.617","141.55","TOMAKOMAI","474240"
"42.8","141.667","CHITOSE AB","474250"
"42.167","142.783","URAKAWA","474260"
"41.867","140.117","ESASHI","474280"
"41.817","140.75","HAKODATE","474300"
"42.9","140.75","KUTCHAN","474330"
"42.817","141.683","CHITOSE (JASDF)","474340"
"44.35","143.35","MOMBETSU","474350"
"42.3","143.317","HIROO","474400"
"45.4","141.8","WAKKANAI AIRPORT","474410"
"44.3","143.4","MOMBETSU AIRPORT","474740"
"43.667","142.45","ASAHIKAWA AIRPORT","474760"
"43.117","141.383","SAPPORO AB","474790"
"43.883","144.167","MEMAMBETSU AIRPORT","474810"
"43.583","144.967","NAKASHIBETSU AIRPOR","474830"
"41.767","140.817","HAKODATE AIRPORT","474880"
"43.033","144.2","KUSHIRO AIRPORT","474890"
"42.733","143.217","OBIHIRO AIRPORT","474900"
"39.067","141.717","OFUNATO","475120"
"40.55","141.467","HACHINOHE AB","475150"
"41.233","141.133","OMINATO AB","475160"
"38.75","140.317","SHINJO","475200"
"40.733","140.683","AOMORI AIRPORT","475420"
"39.617","140.217","AKITA AIRPORT","475450"
"39.433","141.133","HANAMAKI AIRPORT","475490"
"38.417","140.367","YAMAGATA AIRPORT","475530"
"37.233","140.433","FUKUSHIMA AIRPORT","475570"
"38.133","140.917","SENDAI AIRPORT","475690"
"37.483","139.917","WAKAMATSU","475700"
"37.95","139.117","NIIGATA (CIV/JASDF)","475730"
"40.65","139.933","FUKAURA","475740"
"40.817","140.767","AOMORI","475750"
"41.283","141.217","MUTSU","475760"
"40.7","141.367","MISAWA AB","475800"
"40.533","141.517","HACHINOHE","475810"
"39.717","140.1","AKITA","475820"
"40.2","140.2","ODATE-NOSHIRO AIRPO","475830"
"39.7","141.167","MORIOKA","475840"
"39.65","141.967","MIYAKO","475850"
"38.917","139.85","SAKATA","475870"
"38.8","139.783","SHONAI","475874"
"38.25","140.35","YAMAGATA","475880"
"38.267","140.9","SENDAI","475900"
"38.4","141.217","MATSUSHIMA AB","475910"
"38.433","141.3","ISHINOMAKI","475920"
"37.133","140.217","SHIRAKAWA","475970"
"36.95","140.9","ONAHAMA","475980"
"37.4","136.9","WAJIMA","476000"
"38.033","138.233","AIKAWA","476020"
"37.917","139.05","NIIGATA","476040"
"36.583","136.633","KANAZAWA","476050"
"36.8","137.05","FUSHIKI","476060"
"37.1","138.25","TAKADA","476120"
"36.15","137.25","TAKAYAMA","476170"
"36.25","137.967","MATSUMOTO","476180"
"36.05","138.117","SUWA","476200"
"36.4","139.067","MAEBASHI","476240"
"36.383","140.467","MITO","476290"
"35.65","136.067","TSURUGA","476310"
"35.383","136.867","GIFU AB","476340"
"34.85","136.8","NAGOYA A","476345"
"35.25","136.917","NAGOYA AIRPORT","476350"
"35.167","136.967","NAGOYA","476360"
"35.517","137.817","IIDA","476370"
"35.667","138.55","KOFU","476380"
"35.367","138.733","FUJISAN","476390"
"35.5","138.767","KAWAGUCHIKO","476400"
"35.983","139.067","CHICHIBU","476410"
"35.75","139.35","YOKOTA (JASDF/USAF)","476420"
"35.833","139.417","IRUMA AB","476430"
"35.733","140.85","CHOSHI","476480"
"34.767","136.15","UENO","476490"
"35.45","139.45","DATSAV3 VIRT STATION (JAPAN)","476500"
"34.633","137.1","IRAKO","476530"
"34.717","137.717","HAMAMATSU","476540"
"34.6","138.217","OMAEZAKI","476550"
"35.117","138.933","MISHIMA","476570"
"34.817","138.3","SHIZUHAMA AB","476580"
"35.7","139.4","TACHIKAWA AB","476600"
"35.683","139.767","TOKYO","476620"
"34.067","136.2","OWASE","476630"
"34.6","138.85","IROZAKI","476660"
"35.05","139.1","AJIRO","476680"
"35.55","139.783","TOKYO INTERNATIONAL","476710"
"34.983","139.867","TATEYAMA","476720"
"35.45","139.45","DATSAV3 VIRT STATION (JAPAN)","476730"
"35.15","140.317","KATSUURA","476740"
"32.482","130.15","AMAKUSA","476741"
"37.283","136.95","NOTO","476742"
"34.75","139.383","OSHIMA","476750"
"34.117","139.517","MIYAKEJIMA","476770"
"33.117","139.783","HACHIJOJIMA","476780"
"35.45","139.45","ATSUGI NAS","476790"
"35.517","139.4","ZAMA AIRFIELD","476800"
"34.75","137.7","HAMAMATSU AB","476810"
"35.667","139.533","CHOFU AIRPORT","476830"
"34.933","136.583","YOKKAICHI","476840"
"35.767","140.383","NEW TOKYO INTERNATI","476860"
"35.633","139.833","TOKYO HELIPORT","476870"
"34.983","139.833","TATEYAMA AB","476880"
"36.733","139.5","NIKKO","476900"
"35.283","139.667","YOKOSUKA","476960"
"38.05","138.417","SADO","477000"
"36.4","136.4","KOMATSU AB","477040"
"36.15","136.217","FUKUI AIRPORT","477060"
"36.65","137.183","TOYAMA AIRPORT","477070"
"36.167","137.917","MATSUMOTO AIRPORT","477090"
"36.183","140.417","HYAKURI AB","477150"
"35.8","140.017","SHIMOFUSA AB","477270"
"34.783","139.367","OSHIMA AIRPORT","477350"
"34.05","139.55","MIYAKEJIMA AIRPORT","477370"
"33.117","139.783","HACHIJOJIMA AIRPORT","477380"
"36.183","133.317","OKI AIRPORT","477390"
"36.2","133.333","SAIGO","477400"
"35.45","133.067","MATSUE","477410"
"35.55","133.233","SAKAI","477420"
"35.483","133.233","MIHO AB","477430"
"35.433","133.333","YONAGO","477440"
"35.483","134.2","TOTTORI","477460"
"35.533","134.817","TOYOOKA","477470"
"35.5","134.783","TAJIMA","477473"
"35.45","135.317","MAIZURU","477500"
"34.417","131.4","HAGI","477540"
"34.9","132.067","HAMADA","477550"
"35.067","134.017","TSUYAMA","477560"
"35.017","135.733","KYOTO","477590"
"33.95","130.933","SHIMONOSEKI","477620"
"34.15","132.233","IWAKUNI","477640"
"34.15","132.233","IWAKUNI MCAS","477641"
"34.4","132.467","HIROSHIMA","477650"
"34.233","132.55","KURE","477660"
"34.45","133.25","FUKUYAMA","477670"
"34.833","134.667","HIMEJI","477690"
"34.7","135.217","KOBE","477700"
"34.783","135.433","OSAKA INTERNATIONAL","477710"
"34.683","135.517","OSAKA","477720"
"34.433","135.25","KANSAI INTERNATIONA","477740"
"34.333","134.9","SUMOTO","477760"
"34.233","135.167","WAKAYAMA","477770"
"33.45","135.767","SHIONOMISAKI","477780"
"34.6","135.6","YAO AIRPORT","477790"
"33.667","135.367","NANKISHIRAHAMA AIRP","477820"
"34.683","131.783","IWAMI AIRPORT","477830"
"33.933","131.283","YAMAGUCHI UBE AIRPO","477860"
"34.05","131.05","OZUKI AB","477870"
"34.033","131.55","HOFU AB","477880"
"34.433","132.917","HIROSHIMA AIRPORT","477890"
"34.367","132.417","HIROSHIMANISHI","477895"
"35.417","132.883","IZUMO AIRPORT","477900"
"34.75","133.85","OKAYAMA AIRPORT","477930"
"35.533","134.167","TOTTORI AIRPORT","477940"
"34.283","129.333","TSUSHIMA AIRPORT","477990"
"34.3","129.3","TSUSHIMA","477991"
"34.2","129.3","IZUHARA","478000"
"33.883","130.65","ASHIYA AB","478030"
"33.367","129.55","HIRADO","478050"
"33.583","130.383","FUKUOKA","478070"
"33.583","130.449","FUKUOKA AIRPORT","478080"
"33.65","130.699","IIZUKA","478090"
"33.15","130.3","SAGA AIRPORT","478100"
"33.15","129.733","SASEBO","478120"
"33.317","130.933","HITA","478140"
"33.233","131.617","OITA","478150"
"35.45","139.45","DATSAV3 VIRT STATION (JAPAN)","478160"
"32.732","129.866","NAGASAKI","478170"
"32.732","130.267","UNZENDAKE","478180"
"32.817","130.699","KUMAMOTO","478190"
"32.883","131.067","ASOSAN","478210"
"32.583","131.65","NOBEOKA","478220"
"32.033","130.199","AKUNE","478230"
"32.217","130.75","HITOYOSHI","478240"
"31.55","130.55","KAGOSHIMA","478270"
"31.733","131.083","MIYAKONOJO","478290"
"31.933","131.417","MIYAZAKI","478300"
"31.267","130.3","MAKURAZAKI","478310"
"31.583","131.4","ABURATSU","478350"
"30.383","130.667","YAKUSHIMA","478360"
"30.733","130.983","TANEGASHIMA","478370"
"31.717","130.032","USHIBUKA","478380"
"33.683","131.05","TSUIKI AB","478400"
"32.7","128.833","FUKUE","478430"
"32.667","128.833","FUKUE AIRPORT","478440"
"31.367","130.833","KANOYA AB","478500"
"31.8","130.717","KAGOSHIMA AIRPORT","478510"
"33.483","131.733","OITA AIRPORT","478520"
"33.833","130.949","KITAKYUSHU AIRPORT","478530"
"32.083","131.45","NYUTABARU AB","478540"
"32.917","129.917","NAGASAKI AIRPORT","478550"
"32.833","130.85","KUMAMOTO AIRPORT","478560"
"31.867","131.45","MIYAZAKI AIRPORT","478570"
"33.75","129.782","IKI AIRPORT","478580"
"30.55","130.949","TANEGASHIMA AIRPORT","478700"
"28.433","129.717","AMAMI AIRPORT","478720"
"34.217","134.017","TAKAMATSU AIRPORT","478800"
"34.133","134.617","TOKUSHIMA AB","478810"
"33.833","132.7","MATSUYAMA AIRPORT","478820"
"33.55","133.667","KOCHI AIRPORT","478830"
"34","134.633","KOMATSUSHIMA AB","478840"
"33.85","132.783","MATSUYAMA","478870"
"34.283","133.75","TADOTSU","478900"
"34.317","134.05","TAKAMATSU","478910"
"33.233","132.55","UWAJIMA","478920"
"33.567","133.55","KOCHI","478930"
"34.067","134.567","TOKUSHIMA","478950"
"32.917","132.7","SUKUMO","478970"
"32.717","133.017","SHIMIZU","478980"
"33.25","134.183","MUROTOMISAKI","478990"
"28.383","129.5","NAZE","479090"
"27.833","128.883","TOKUNOSHIMA ISLAND","479100"
"24.467","122.983","YONAGUNI AIRPORT","479110"
"24.433","123.767","IRIOMOTEJIMA","479170"
"24.333","124.167","ISHIGAKIJIMA","479180"
"24.8","125.283","MIYAKOJIMA","479270"
"24.817","125.133","SHIMOJISHIMA","479276"
"26.333","126.8","KUMEJIMA","479290"
"26.2","127.65","NAHA AIRPORT","479300"
"26.35","127.767","KADENA (USAF/NAVY)","479310"
"26.267","127.75","FUTENMA","479330"
"26.3","127.767","HAMBY AAF/BUCKNER","479350"
"26.2","127.683","NAHA","479360"
"26.6","127.967","NAGO","479400"
"27.433","128.699","OKINOERABU","479420"
"25.833","131.233","MINAMIDAITOJIMA","479450"
"27.083","142.183","CHICHIJIMA ISLAND","479710"
"24.783","141.317","IWOJIMA","479810"
"24.283","153.983","MINAMITORISHIMA","479910"
"16.9","96.183","MINGALADON","480960"
"16.767","96.167","YANGON","480970"
"19.3","97.833","MAE HONG SON","483000"
"19.967","99.883","CHIANG RAI","483030"
"9.467","100.05","DATSAV3 VIRT STATION (THAILAND)","483032"
"18.783","98.983","CHIANG MAI","483270"
"18.283","99.517","LAMPANG","483280"
"17.867","102.717","NONG KHAI","483520"
"17.45","101.733","LOEI","483530"
"17.383","102.8","UDON THANI","483540"
"17.383","102.8","UDORN AB (USAF)","483545"
"17.417","104.783","NAKHON PHANOM","483570"
"9.467","100.05","DATSAV3 VIRT STATION (THAILAND)","483575"
"16.667","98.55","MAE SOT","483750"
"16.883","99.15","TAK","483760"
"17.25","99.017","BHUMIBOL DAM","483770"
"16.783","100.267","PHITSANULOK","483780"
"16.433","101.15","PHETCHABUN","483790"
"16.483","99.533","KAM PAENG PHET","483800"
"16.433","102.833","KHON KAEN","483810"
"16.233","103.067","KOSUMPHISAI","483820"
"16.533","104.717","MUKDAHAN","483830"
"16.332","103.583","KAMALASAI","483900"
"15.8","100.167","NAKHON SAWAN","484000"
"15.233","100.283","TA KHLI  THAILAND AB","484005"
"15.283","100.3","TAKHLI (THAI-AFB)","484006"
"15.8","102.033","CHAIYAPHUM","484030"
"16.05","103.683","ROI ET","484050"
"15.25","104.867","UBON RATCHATHANI","484070"
"15.217","103.25","BURI RAM","484075"
"17.233","99.817","SUKHOTHAI","484076"
"14.467","100.133","SUPHAN BURI","484250"
"14.8","100.617","LOP BURI","484260"
"14.05","101.367","PRACHIN BURI","484300"
"14.967","102.083","NAKHON RATCHASIMA","484310"
"14.933","102.083","KORAT AB (USAF)","484316"
"14.883","103.5","SURIN","484320"
"14.017","99.533","KANCHANABURI","484500"
"13.733","100.567","BANGKOK METROPOLIS","484550"
"13.917","100.6","DON MUANG","484560"
"13.367","100.983","CHON BURI","484590"
"13.167","100.8","KO SICHANG","484600"
"12.917","100.867","PHATTHAYA","484610"
"13.7","102.583","ARANYAPRATHET","484620"
"13.15","100.067","PHETCHABURI","484650"
"12.583","99.95","HUA HIN","484750"
"12.683","100.983","SATTAHIP","484770"
"12.683","101","U-TAPHAO INTL(NAVY)","484775"
"12.633","101.35","RAYONG","484780"
"11.817","99.817","PRACHUAP KHIRIKHAN","485000"
"11.767","102.883","KHLONG YAI","485010"
"10.483","99.183","CHUMPHON","485170"
"9.983","98.617","RANONG","485320"
"9.467","100.05","KO SAMUI","485500"
"9.117","99.15","SURAT THANI","485510"
"8.1","98.983","KRABI","485576"
"9.55","100.067","SAMUI","485577"
"7.883","98.4","PHUKET","485640"
"8.132","98.317","PHUKET AIRPORT","485650"
"7.533","99.05","KO LANTA","485660"
"7.517","99.617","TRANG","485670"
"7.2","100.617","SONGKHLA","485680"
"6.917","100.433","HAT YAI","485690"
"6.783","101.15","PATTANI","485800"
"6.417","101.817","NARATHIWAT","485830"
"6.333","99.733","LANGKAWI","486000"
"5.3","100.267","PENANG/BAYAN LEPAS","486010"
"5.467","100.383","BUTTERWORTH","486020"
"2.45","103.833","MERSING","486021"
"6.183","100.4","SULTAN ABDUL HALIM","486022"
"4.567","101.083","SULTAN AZLAN SHAH","486023"
"6.2","100.4","ALOR STAR","486030"
"6.167","102.283","KOTA BHARU","486150"
"5.383","103.1","KUALA TRENGGANU","486180"
"5.333","103.133","KUALA TRENGGANU/CLI","486190"
"4.217","100.7","SITIAWAN","486200"
"4.567","101.1","IPOH","486250"
"3.117","101.55","KUALA LUMPUR SUBANG","486470"
"3.133","101.55","SULTAN ABDUL AZIZ S","486475"
"2.717","101.7","KUALA LUMPUR INTL","486500"
"3.783","103.217","KUANTAN","486570"
"2.267","102.25","MALACCA","486650"
"2.45","103.833","MERSING","486740"
"1.633","103.667","JOHORE BHARU/SENAI","486790"
"1.367","103.917","SINGAPORE/PAYA LEBA","486940"
"1.367","103.983","SINGAPORE/CHANGI AI","486980"
"1.417","103.867","SELETAR","486990"
"22.5","103.967","LAO CAI","488030"
"21.333","103.9","SON LA","488060"
"22.667","106.25","CAO BANG","488080"
"22.15","105.833","BAC CAN","488100"
"21.033","105.8","HA NOI","488200"
"20.433","106.15","NAM DINH","488230"
"20.8","106.633","PHU LIEN","488260"
"21.833","106.767","LANG SON","488300"
"20.133","107.717","BACH LONG VI","488390"
"19.75","105.783","THANH HOA","488400"
"18.667","105.683","VINH","488450"
"18.35","105.9","HA TINH","488460"
"17.483","106.6","DONG HOI","488480"
"16.817","107.1","DONG HA","488490"
"16.733","107.183","QUANG TRI","488510"
"16.55","107.383","CAMP EVANS","488515"
"16.433","107.583","HUE","488520"
"16.517","107.467","L.Z. SALLY","488525"
"16.4","107.633","CAMP EAGLE","488526"
"16.067","108.35","DA NANG","488550"
"16.033","108.25","MARBLE MOUNTAIN","488561"
"16.55","111.617","HOANG SA (PATTLE)","488600"
"15.133","108.783","QUANG NGAI","488630"
"14.817","108.967","DUC PHO","488635"
"15.417","108.7","CHU LAI","488640"
"13.983","108","PLEIKU CITY","488660"
"13.85","108.05","CAMP ENARI","488665"
"13.967","108.667","AN KHE","488671"
"13.95","109.05","PHU CAT","488676"
"14.467","109.033","L.Z. ENGLISH","488685"
"14.35","108.017","KONTUM","488695"
"13.767","109.217","QUY NHON","488700"
"13.083","109.283","TUY-HOA","488730"
"12.683","108.083","BANMETHUOT","488750"
"12.217","109.217","NHA TRANG","488770"
"11.75","108.383","BECAME STN 488811","488810"
"11.95","108.417","DALAT/CAM LY","488815"
"11.467","107.8","BAO-LOC (BLAO)","488840"
"10.933","108.1","PHAN THIET","488870"
"11.817","106.967","PHUOC LONG/SONG BE","488885"
"11.633","108.95","PHAN RANG","488896"
"11.267","106.317","DAU TIENG","488910"
"11.317","106.067","TAY NINH WEST","488915"
"11","106.7","PHU LOI","488925"
"11.3","106.8","PHUOC-VINH","488926"
"10.983","106.517","CU CHI","488935"
"21.517","107.967","DATSAV3 VIRT STATION (VIETNAM)","488960"
"10.967","106.817","SAIGON/BIEN/HOA","488962"
"12","109.217","CAM RANH BAY","488970"
"10.817","106.667","TAN SON HOA","489000"
"10.9","106.75","DIAN","489005"
"11.667","106.667","QUAN LOI","489006"
"10.833","106.967","LONG THANH (NORTH)","489015"
"10.367","107.1","VUNGTAU","489041"
"10","105.083","RACH GIA","489070"
"10.25","105.95","VINH LONG","489100"
"10.55","106.4","TAN AN","489105"
"10.05","105.767","PHONG DINH/CAN THO","489111"
"10.083","105.717","BINH THUY/PHONG DIN","489125"
"9.6","105.967","BA-XUYEN/SOC TRANG","489130"
"9.183","105.15","CA MAU","489140"
"10.217","103.967","PHU QUOC","489170"
"8.683","106.6","CON SON","489180"
"8.65","111.917","TRUONG SA","489200"
"19.883","102.133","LUANG-PRABANG","489300"
"19.467","103.133","PLAINE DES JARRES","489350"
"17.95","102.567","VIENTIANE","489400"
"16.55","104.65","SAVANNAKHET","489470"
"16.667","105","SENO","489480"
"15.117","105.783","PAKSE","489550"
"13.367","103.85","SIEMREAP","489660"
"11.55","104.85","PHNOM-PENH/POCHENTO","489910"
"52.133","122.517","MOHE","501360"
"51.717","126.65","HUMA","503530"
"50.45","121.7","TULIHE","504340"
"50.25","127.45","AIHUI","504680"
"49.217","119.75","HAILAR","505270"
"49.2","123.717","XIAOERGOU","505480"
"49.167","125.233","NENJIANG","505570"
"49.433","127.35","SUNWU","505640"
"48.667","116.817","XIN BARAG YOUQI","506030"
"48.767","121.917","BUGT","506320"
"-26.317","-70.617","DATSAV3 VIRT STATION (CHILE)","506390"
"48.05","125.883","KESHAN","506580"
"47.167","119.933","ARXAN","507270"
"47.383","123.917","QIQIHAR","507450"
"47.433","126.967","HAILUN","507560"
"47.717","128.9","YICHUN","507740"
"47.233","131.983","FUJIN","507880"
"-26.317","-70.617","DATSAV3 VIRT STATION (CHILE)","508380"
"46.4","123.417","TAILAI","508440"
"46.383","125.317","ANDA","508540"
"46.983","128.067","TIE-LI","508620"
"-26.317","-70.617","DATSAV3 VIRT STATION (CHILE)","508730"
"46.317","132.183","BAOQING","508880"
"45.517","116.967","ULIASTAI","509150"
"-26.317","-70.617","DATSAV3 VIRT STATION (CHILE)","509360"
"45.083","124.867","QIAN GORLOS","509490"
"45.75","126.767","HARBIN","509530"
"45.967","128.733","TONGHE","509630"
"45.217","127.967","SHANGZHI","509680"
"45.283","130.949","JIXI","509780"
"45.767","132.967","HULIN","509830"
"48.05","86.35","KABA HE","510530"
"47.733","88.083","ALTAY","510760"
"46.983","89.517","FUYUN","510870"
"46.733","83","TACHENG","511330"
"46.783","85.717","HOBOKSAR","511560"
"45.95","82.567","PA-ERH-LU-K`O MTN","512320"
"45.6","84.85","KARAMAY","512430"
"45.367","90.533","BAYTIK SHAN","512880"
"44.617","82.9","JINGHE","513340"
"44.433","84.967","KUYTUN","513460"
"44.3","86.033","SHIHEZI","513560"
"44.017","89.567","QITAI","513790"
"43.95","81.333","YINING","514310"
"43.8","87.65","WU LU MU QI","514630"
"43.9","87.467","DIWOPU","514635"
"42.667","86.333","BALGUNTAY","514670"
"43.217","91.733","SHISANJIANFANG","514950"
"43.033","84.15","BAYANBULAK","515420"
"42.05","86.567","YANQI","515670"
"42.933","89.2","TURPAN","515730"
"41.267","80.233","WEN-SU","516280"
"41.717","82.95","KUQA","516440"
"41.75","86.133","KORLA","516560"
"39.467","75.983","KASHI","517090"
"40.933","78.45","AKQI","517110"
"39.8","78.567","BACHU","517160"
"40.5","81.05","ALAR","517300"
"39","83.667","TAZHONG","517470"
"40.633","87.7","TIKANLIK","517650"
"39.033","88.167","RUOQIANG","517770"
"-26.317","-70.617","DATSAV3 VIRT STATION (CHILE)","518040"
"38.433","77.267","SHACHE","518110"
